class_name,sample_id,gate,path,mean_all,foreground_ratio,foreground_mean,p95,p99,max_value,bbox_area_ratio,bbox_aspect,edge_density
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_026_dc3281d6,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_026_dc3281d6_gate_1.png,0.16983456909656525,0.302555006377551,0.5597964525222778,0.6980392336845398,0.7058823704719543,0.7058823704719543,0.4106345663265306,1.9803921568627452,0.1609907120743034
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_026_dc3281d6,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_026_dc3281d6_gate_2.png,0.024180062115192413,0.04330755739795918,0.5432067513465881,0.007843137718737125,0.6431372761726379,0.7058823704719543,0.32322225765306123,1.5588235294117647,0.38426138978370916
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_037_b6e6a937,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_037_b6e6a937_gate_0.png,0.24555142223834991,0.45731026785714285,0.5360034108161926,0.6901960968971252,0.6980392336845398,0.7058823704719543,0.5153061224489796,0.6336633663366337,0.17279700165606207
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_037_b6e6a937,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_037_b6e6a937_gate_1.png,0.2636590301990509,0.4151187818877551,0.6341291069984436,0.6980392336845398,0.7058823704719543,0.7058823704719543,0.5153061224489796,0.6336633663366337,0.18954342503240673
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_037_b6e6a937,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_037_b6e6a937_gate_2.png,0.05135765299201012,0.12452168367346939,0.40406593680381775,0.5098039507865906,0.6509804129600525,0.7058823704719543,0.45408163265306123,0.7191011235955056,0.4359795134443022
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_038_7008fd63,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_038_7008fd63_gate_0.png,0.0838472917675972,0.14704241071428573,0.5661325454711914,0.6980392336845398,0.7058823704719543,0.7058823704719543,0.5769690688775511,1.2866666666666666,0.3914339929520195
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_038_7008fd63,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_038_7008fd63_gate_1.png,0.18188533186912537,0.30177774234693877,0.6010943055152893,0.6705882549285889,0.6980392336845398,0.7058823704719543,0.6810028698979592,1.1823529411764706,0.24197596090344736
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_038_7008fd63,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_038_7008fd63_gate_2.png,0.06978323310613632,0.15788424744897958,0.43796029686927795,0.572549045085907,0.6666666865348816,0.7058823704719543,0.6505102040816326,1.1294117647058823,0.3754102499368846
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_040_86a384c0,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_040_86a384c0_gate_0.png,0.023873768746852875,0.04565927933673469,0.5082770586013794,0.007843137718737125,0.6196078658103943,0.7058823704719543,0.16645408163265307,0.4027777777777778,0.4242688782191183
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_040_86a384c0,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_040_86a384c0_gate_1.png,0.09203141927719116,0.14650430484693877,0.6240607500076294,0.6745098233222961,0.6980392336845398,0.7058823704719543,0.25956632653061223,0.5945945945945946,0.24064753094817032
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_040_86a384c0,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_040_86a384c0_gate_2.png,0.5051149129867554,0.7823262117346939,0.6454648375511169,0.6705882549285889,0.6980392336845398,0.7058823704719543,0.8132174744897959,1.0,0.0835328883680644
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_044_ca11edd3,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_044_ca11edd3_gate_0.png,0.09551766514778137,0.1955516581632653,0.4856994152069092,0.6470588445663452,0.6901960968971252,0.7058823704719543,0.2875876913265306,0.37948717948717947,0.39115368935996736
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_044_ca11edd3,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_044_ca11edd3_gate_1.png,0.12415498495101929,0.22050382653061223,0.5604681372642517,0.6666666865348816,0.6980392336845398,0.7058823704719543,0.3044483418367347,0.3781094527363184,0.3067606652205351
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_044_ca11edd3,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_044_ca11edd3_gate_2.png,0.05765025317668915,0.11864237882653061,0.4803563058376312,0.5647059082984924,0.6705882549285889,0.7058823704719543,0.22265625,0.5170068027210885,0.5044515370401478
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_045_3de35807,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_045_3de35807_gate_0.png,0.0007387330406345427,0.00023915816326530612,0.3457516133785248,0.007843137718737125,0.007843137718737125,0.7058823704719543,0.00031887755102040814,1.0,1.0
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_045_3de35807,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_045_3de35807_gate_1.png,0.16697482764720917,0.34181680484693877,0.4870585501194,0.6901960968971252,0.6980392336845398,0.7058823704719543,0.47963169642857145,0.6596858638743456,0.22272753775290072
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_045_3de35807,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_045_3de35807_gate_2.png,0.19854050874710083,0.3766541772959184,0.5256445407867432,0.6666666865348816,0.6901960968971252,0.7058823704719543,0.5958227040816326,0.7326732673267327,0.19053918196729985
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_047_ebe9d35b,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_047_ebe9d35b_gate_0.png,0.035670362412929535,0.06640625,0.5274180769920349,0.3764705955982208,0.6901960968971252,0.7058823704719543,0.16262755102040816,0.2823529411764706,0.4687875150060024
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_047_ebe9d35b,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_047_ebe9d35b_gate_1.png,0.12491536885499954,0.21137595663265307,0.5883703231811523,0.6627451181411743,0.6901960968971252,0.7058823704719543,0.3059630102040816,0.37623762376237624,0.3364133509334339
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_047_ebe9d35b,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_047_ebe9d35b_gate_2.png,0.07909320294857025,0.15086894132653061,0.5202507972717285,0.572549045085907,0.6823529601097107,0.7058823704719543,0.22114158163265307,0.5205479452054794,0.3858652575957728
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_079_c4db4324,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_079_c4db4324_gate_0.png,0.058857690542936325,0.1271125637755102,0.4580020606517792,0.5529412031173706,0.6666666865348816,0.7058823704719543,0.5998883928571429,0.9828571428571429,0.44324239573534024
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_079_c4db4324,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_079_c4db4324_gate_1.png,0.07393543422222137,0.12900589923469388,0.568213701248169,0.6627451181411743,0.686274528503418,0.7058823704719543,0.5998883928571429,0.9828571428571429,0.4063031052062413
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_079_c4db4324,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_079_c4db4324_gate_2.png,0.045658811926841736,0.09287308673469388,0.4844088554382324,0.45490196347236633,0.6745098233222961,0.7058823704719543,0.12053571428571429,0.38095238095238093,0.33433476394849787
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_090_bde1b486,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_090_bde1b486_gate_0.png,0.043740157037973404,0.07055165816326531,0.6111299395561218,0.6509804129600525,0.6901960968971252,0.7058823704719543,0.11399872448979592,0.3384615384615385,0.19661016949152543
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_090_bde1b486,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_090_bde1b486_gate_1.png,0.24551264941692352,0.3876355229591837,0.6323024034500122,0.6627451181411743,0.686274528503418,0.7058823704719543,0.4186862244897959,0.5148514851485149,0.09696658097686375
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_090_bde1b486,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_090_bde1b486_gate_2.png,0.12463190406560898,0.273616868622449,0.45346179604530334,0.5960784554481506,0.6901960968971252,0.7058823704719543,0.4186862244897959,0.5148514851485149,0.22594507975817613
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_002_ed005df8,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_002_ed005df8_gate_0.png,0.010257385671138763,0.035275829081632654,0.2633366584777832,0.0117647061124444,0.30588236451148987,0.7058823704719543,0.03962053571428571,10.142857142857142,0.5508474576271186
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_002_ed005df8,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_002_ed005df8_gate_1.png,0.16922059655189514,0.2686742665816326,0.6269477605819702,0.6823529601097107,0.6823529601097107,0.7058823704719543,0.7810108418367347,0.9603960396039604,0.22624434389140272
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_002_ed005df8,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_002_ed005df8_gate_2.png,0.16870670020580292,0.2686742665816326,0.6250360012054443,0.6823529601097107,0.6823529601097107,0.7058823704719543,0.7810108418367347,0.9603960396039604,0.22602180847118167
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_011_16c71499,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_011_16c71499_gate_0.png,0.0578400157392025,0.17394770408163265,0.32900652289390564,0.38823530077934265,0.5647059082984924,0.7058823704719543,0.3728077168367347,0.4723618090452261,0.2669569202566453
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_011_16c71499,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_011_16c71499_gate_1.png,0.15957023203372955,0.24675143494897958,0.6445480585098267,0.6901960968971252,0.6901960968971252,0.7058823704719543,0.6409438775510204,0.7960199004975125,0.15887246587513124
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_011_16c71499,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_011_16c71499_gate_2.png,0.15923018753528595,0.2466717155612245,0.6433777809143066,0.6901960968971252,0.6901960968971252,0.7058823704719543,0.6377551020408163,0.8,0.15843904015512644
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_012_ff835ac3,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_012_ff835ac3_gate_0.png,0.14262956380844116,0.25759327168367346,0.5516562461853027,0.6196078658103943,0.6901960968971252,0.7058823704719543,0.5848612882653061,0.7263681592039801,0.1627852998065764
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_012_ff835ac3,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_012_ff835ac3_gate_1.png,0.16869543492794037,0.25880899234693877,0.6498045325279236,0.6901960968971252,0.6980392336845398,0.7058823704719543,0.5877710459183674,0.7227722772277227,0.16425381179732018
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_012_ff835ac3,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_012_ff835ac3_gate_2.png,0.15379175543785095,0.24872448979591838,0.6161453723907471,0.6901960968971252,0.6901960968971252,0.7058823704719543,0.5877710459183674,0.7227722772277227,0.18990384615384615
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_018_084369d3,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_018_084369d3_gate_0.png,0.14000122249126434,0.28282445790816324,0.49229520559310913,0.5411764979362488,0.6627451181411743,0.7058823704719543,0.6776147959183674,0.85,0.16919174124445072
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_018_084369d3,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_018_084369d3_gate_1.png,0.18155843019485474,0.2852758290816326,0.6338035464286804,0.6823529601097107,0.6823529601097107,0.7058823704719543,0.6810028698979592,0.845771144278607,0.1627777001536957
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_018_084369d3,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_018_084369d3_gate_2.png,0.18109777569770813,0.2822863520408163,0.6388510465621948,0.6941176652908325,0.6941176652908325,0.7058823704719543,0.6810028698979592,0.845771144278607,0.16323072578367692
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_022_1a58a540,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_022_1a58a540_gate_0.png,0.14125151932239532,0.26265545280612246,0.5357561111450195,0.6078431606292725,0.6627451181411743,0.7058823704719543,0.5928730867346939,0.736318407960199,0.12254344032172396
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_022_1a58a540,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_022_1a58a540_gate_1.png,0.16977143287658691,0.2640904017857143,0.6408724188804626,0.6823529601097107,0.6901960968971252,0.7058823704719543,0.5928730867346939,0.736318407960199,0.13531054260055844
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_022_1a58a540,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_022_1a58a540_gate_2.png,0.16499780118465424,0.260921556122449,0.630363404750824,0.6901960968971252,0.6901960968971252,0.7058823704719543,0.5928730867346939,0.736318407960199,0.1562022609227009
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_028_55115f48,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_028_55115f48_gate_0.png,0.12329674512147903,0.19505341198979592,0.6290741562843323,0.6941176652908325,0.6980392336845398,0.7058823704719543,0.6119260204081632,0.7524752475247525,0.265760702973332
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_028_55115f48,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_028_55115f48_gate_1.png,0.12329588085412979,0.19505341198979592,0.6290677785873413,0.6941176652908325,0.6980392336845398,0.7058823704719543,0.6119260204081632,0.7524752475247525,0.2655563502605497
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_028_55115f48,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_028_55115f48_gate_2.png,0.10785526037216187,0.1943957270408163,0.5518532991409302,0.6235294342041016,0.658823549747467,0.7058823704719543,0.6119260204081632,0.7524752475247525,0.24564281320483905
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_029_4706e4fc,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_029_4706e4fc_gate_0.png,0.1464972048997879,0.27674585459183676,0.5273789763450623,0.6000000238418579,0.6509804129600525,0.7058823704719543,0.7653061224489796,0.96,0.18248595707907245
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_029_4706e4fc,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_029_4706e4fc_gate_1.png,0.17398186028003693,0.278499681122449,0.6227810382843018,0.6745098233222961,0.6745098233222961,0.7058823704719543,0.7653061224489796,0.96,0.18591670244740233
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_029_4706e4fc,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_029_4706e4fc_gate_2.png,0.17292143404483795,0.2755500637755102,0.6255810260772705,0.6823529601097107,0.6901960968971252,0.7058823704719543,0.7653061224489796,0.96,0.20707362939389556
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_030_5ac33d86,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8_per_gate_maxnorm\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_030_5ac33d86_gate_0.png,0.050480663776397705,0.12934470663265307,0.3854182958602905,0.3921568691730499,0.6392157077789307,0.7058823704719543,0.4475845025510204,0.5786802030456852,0.36548536209553156
