class_name,sample_id,gate,path,mean_all,foreground_ratio,foreground_mean,p95,p99,max_value,bbox_area_ratio,bbox_aspect,edge_density
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_037_b6e6a937,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_037_b6e6a937_gate_1.png,0.13483776152133942,0.4139429209183674,0.32516658306121826,0.35686275362968445,0.3607843220233917,0.3607843220233917,0.5153061224489796,0.6336633663366337,0.12643235435724604
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_037_b6e6a937,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_037_b6e6a937_gate_2.png,0.01852061040699482,0.11730707908163265,0.1534162312746048,0.18431372940540314,0.23529411852359772,0.2549019753932953,0.45153061224489793,0.7231638418079096,0.2072714916751614
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_038_7008fd63,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_038_7008fd63_gate_0.png,0.03681144863367081,0.1446109693877551,0.25211861729621887,0.30588236451148987,0.30980393290519714,0.30980393290519714,0.5769690688775511,1.2866666666666666,0.19556229327453142
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_038_7008fd63,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_038_7008fd63_gate_1.png,0.07885334640741348,0.29990433673469385,0.26198387145996094,0.29019609093666077,0.3019607961177826,0.30588236451148987,0.6776147959183674,1.1764705882352942,0.1343700159489633
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_038_7008fd63,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_038_7008fd63_gate_2.png,0.028735870495438576,0.15387834821428573,0.18413038551807404,0.23529411852359772,0.27450981736183167,0.29019609093666077,0.6505102040816326,1.1294117647058823,0.2670638518326642
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_040_86a384c0,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_040_86a384c0_gate_0.png,0.011936884373426437,0.044423628826530615,0.2604667544364929,0.003921568859368563,0.30980393290519714,0.3529411852359772,0.16645408163265307,0.4027777777777778,0.3019291161956034
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_040_86a384c0,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_040_86a384c0_gate_1.png,0.04345512017607689,0.14572704081632654,0.29600441455841064,0.3176470696926117,0.3294117748737335,0.3333333432674408,0.25956632653061223,0.5945945945945946,0.17272975929978118
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_040_86a384c0,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_040_86a384c0_gate_2.png,0.221422016620636,0.7817681760204082,0.28312334418296814,0.29411765933036804,0.30588236451148987,0.30980393290519714,0.8132174744897959,1.0,0.04991587212563096
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_044_ca11edd3,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_044_ca11edd3_gate_0.png,0.049874406307935715,0.19471460459183673,0.25465190410614014,0.33725491166114807,0.3607843220233917,0.3686274588108063,0.2875876913265306,0.37948717948717947,0.21545547594677583
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_044_ca11edd3,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_044_ca11edd3_gate_1.png,0.060707103461027145,0.21876992984693877,0.27600061893463135,0.32549020648002625,0.34117648005485535,0.3450980484485626,0.2964365433673469,0.3681592039800995,0.15395827639610093
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_044_ca11edd3,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_044_ca11edd3_gate_2.png,0.02597484551370144,0.11467633928571429,0.2229296714067459,0.2549019753932953,0.3019607961177826,0.3176470696926117,0.216796875,0.5034013605442177,0.26607577337504346
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_045_3de35807,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_045_3de35807_gate_0.png,0.000377182150259614,0.00023915816326530612,0.2052287608385086,0.003921568859368563,0.003921568859368563,0.41960784792900085,0.00031887755102040814,1.0,1.0
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_045_3de35807,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_045_3de35807_gate_1.png,0.09272060543298721,0.33872767857142855,0.27274978160858154,0.3843137323856354,0.38823530077934265,0.3921568691730499,0.47963169642857145,0.6596858638743456,0.1243822075782537
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_045_3de35807,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_045_3de35807_gate_2.png,0.09819012880325317,0.37545838647959184,0.26070886850357056,0.3294117748737335,0.34117648005485535,0.3490196168422699,0.5958227040816326,0.7326732673267327,0.11025001327034344
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_047_ebe9d35b,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_047_ebe9d35b_gate_0.png,0.019205808639526367,0.06525031887755102,0.2889360189437866,0.20392157137393951,0.37254902720451355,0.3803921639919281,0.16167091836734693,0.28402366863905326,0.3323152107513745
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_047_ebe9d35b,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_047_ebe9d35b_gate_1.png,0.06730177253484726,0.20998086734693877,0.31903761625289917,0.35686275362968445,0.37254902720451355,0.3803921639919281,0.3059630102040816,0.37623762376237624,0.19960136674259682
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_047_ebe9d35b,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_047_ebe9d35b_gate_2.png,0.03911127150058746,0.14909518494897958,0.26000404357910156,0.2823529541492462,0.33725491166114807,0.3490196168422699,0.21962691326530612,0.5241379310344828,0.21547921400882236
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_079_c4db4324,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_079_c4db4324_gate_0.png,0.03493092954158783,0.12424266581632654,0.27788347005844116,0.3294117748737335,0.3960784375667572,0.41960784792900085,0.5998883928571429,0.9828571428571429,0.3652550529355149
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_079_c4db4324,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_079_c4db4324_gate_1.png,0.041438765823841095,0.1260363520408163,0.325650155544281,0.37254902720451355,0.3843137323856354,0.3960784375667572,0.5998883928571429,0.9828571428571429,0.3141998734977862
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_079_c4db4324,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_079_c4db4324_gate_2.png,0.023567788302898407,0.09207589285714286,0.252104252576828,0.23529411852359772,0.3490196168422699,0.364705890417099,0.12053571428571429,0.38095238095238093,0.27251082251082254
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_090_bde1b486,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_090_bde1b486_gate_0.png,0.02450777404010296,0.06979432397959184,0.34639477729797363,0.364705890417099,0.38823530077934265,0.3960784375667572,0.11399872448979592,0.3384615384615385,0.163906339234723
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_090_bde1b486,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_090_bde1b486_gate_1.png,0.13512779772281647,0.38657924107142855,0.34894663095474243,0.364705890417099,0.3764705955982208,0.38823530077934265,0.4126076211734694,0.5124378109452736,0.062019899984533694
true3d,01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_090_bde1b486,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_090_bde1b486_gate_2.png,0.06231595203280449,0.27218191964285715,0.22779126465320587,0.2980392277240753,0.3450980484485626,0.3529411852359772,0.4186862244897959,0.5148514851485149,0.151643845646921
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_002_ed005df8,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_002_ed005df8_gate_0.png,0.003777058096602559,0.031927614795918366,0.10518225282430649,0.003921568859368563,0.11372549086809158,0.26274511218070984,0.039341517857142856,10.071428571428571,0.18164794007490637
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_002_ed005df8,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_002_ed005df8_gate_1.png,0.05930458381772041,0.26516661352040816,0.22240467369556427,0.239215686917305,0.239215686917305,0.24705882370471954,0.7810108418367347,0.9603960396039604,0.12679443818113492
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_002_ed005df8,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_002_ed005df8_gate_2.png,0.059125687927007675,0.2647082270408163,0.22206996381282806,0.239215686917305,0.239215686917305,0.24705882370471954,0.7810108418367347,0.9603960396039604,0.12859509110073783
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_011_16c71499,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_011_16c71499_gate_0.png,0.02858174778521061,0.17093829719387754,0.16497793793678284,0.1921568661928177,0.27843138575553894,0.3490196168422699,0.36487563775510207,0.4623115577889447,0.07228634720764836
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_011_16c71499,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_011_16c71499_gate_1.png,0.0833800658583641,0.2452766262755102,0.33871397376060486,0.3607843220233917,0.3607843220233917,0.3686274588108063,0.6377551020408163,0.8,0.11505647192654586
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_011_16c71499,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_011_16c71499_gate_2.png,0.08320233970880508,0.24523676658163265,0.33804813027381897,0.3607843220233917,0.3607843220233917,0.3686274588108063,0.6377551020408163,0.8,0.11670052824055262
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_012_ff835ac3,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_012_ff835ac3_gate_0.png,0.07288509607315063,0.2561782525510204,0.28334754705429077,0.3176470696926117,0.3529411852359772,0.3607843220233917,0.5848612882653061,0.7263681592039801,0.10837093511747316
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_012_ff835ac3,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_012_ff835ac3_gate_1.png,0.08624160289764404,0.2572544642857143,0.3340740203857422,0.3529411852359772,0.35686275362968445,0.3607843220233917,0.5877710459183674,0.7227722772277227,0.1183762008057019
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_012_ff835ac3,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_012_ff835ac3_gate_2.png,0.0786295011639595,0.24675143494897958,0.3173559606075287,0.3529411852359772,0.3529411852359772,0.3607843220233917,0.5877710459183674,0.7227722772277227,0.13060334383329295
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_018_084369d3,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_018_084369d3_gate_0.png,0.05053287744522095,0.2801538584183674,0.17924751341342926,0.19607843458652496,0.239215686917305,0.2549019753932953,0.6742267219387755,0.8542713567839196,0.07747029949491356
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_018_084369d3,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_018_084369d3_gate_1.png,0.06553488969802856,0.28286431760204084,0.23060335218906403,0.24705882370471954,0.24705882370471954,0.2549019753932953,0.6776147959183674,0.85,0.09074896075530191
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_018_084369d3,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_018_084369d3_gate_2.png,0.06443874537944794,0.27943638392857145,0.22945137321949005,0.24705882370471954,0.24705882370471954,0.250980406999588,0.6776147959183674,0.85,0.09820982811497041
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_022_1a58a540,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_022_1a58a540_gate_0.png,0.0667247399687767,0.26126036352040816,0.25423845648765564,0.2862745225429535,0.3137255012989044,0.3333333432674408,0.5899234693877551,0.74,0.07262186284232207
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_022_1a58a540,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_022_1a58a540_gate_1.png,0.0800902396440506,0.26279496173469385,0.3036491274833679,0.32156863808631897,0.32549020648002625,0.3333333432674408,0.5928730867346939,0.736318407960199,0.09032306992264523
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_022_1a58a540,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_022_1a58a540_gate_2.png,0.07696836441755295,0.25898836096938777,0.29600977897644043,0.32156863808631897,0.32156863808631897,0.3294117748737335,0.5928730867346939,0.736318407960199,0.10380915736821855
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_028_55115f48,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_028_55115f48_gate_0.png,0.07388244569301605,0.19405691964285715,0.3790220022201538,0.4156862795352936,0.41960784792900085,0.42352941632270813,0.6119260204081632,0.7524752475247525,0.2184451062955736
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_028_55115f48,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_028_55115f48_gate_1.png,0.07388174533843994,0.19405691964285715,0.3790183663368225,0.4156862795352936,0.41960784792900085,0.42352941632270813,0.6119260204081632,0.7524752475247525,0.21823970422101263
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_028_55115f48,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_028_55115f48_gate_2.png,0.060499828308820724,0.1926219706632653,0.31234270334243774,0.3490196168422699,0.3686274588108063,0.3960784375667572,0.6119260204081632,0.7524752475247525,0.1867563372995344
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_029_4706e4fc,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_029_4706e4fc_gate_0.png,0.0748504102230072,0.27475286989795916,0.2712515890598297,0.30588236451148987,0.3333333432674408,0.3607843220233917,0.7653061224489796,0.96,0.12403888002321195
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_029_4706e4fc,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_029_4706e4fc_gate_1.png,0.08595594018697739,0.27658641581632654,0.30962955951690674,0.3333333432674408,0.3333333432674408,0.3490196168422699,0.7653061224489796,0.96,0.12811644329154057
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_029_4706e4fc,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_029_4706e4fc_gate_2.png,0.08352121710777283,0.2735570790816326,0.3041415810585022,0.3294117748737335,0.3333333432674408,0.34117648005485535,0.7653061224489796,0.96,0.1313565496138715
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_030_5ac33d86,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_030_5ac33d86_gate_0.png,0.02634507603943348,0.12699298469387754,0.2045086920261383,0.20392157137393951,0.3333333432674408,0.3686274588108063,0.4436583227040816,0.5736040609137056,0.23430634023854363
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_030_5ac33d86,1,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_030_5ac33d86_gate_1.png,0.04887869581580162,0.15080915178571427,0.3216640055179596,0.35686275362968445,0.3607843220233917,0.3686274588108063,0.45667251275510207,0.5671641791044776,0.26298400951499934
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_030_5ac33d86,2,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_030_5ac33d86_gate_2.png,0.04840404540300369,0.15080915178571427,0.3185156583786011,0.3529411852359772,0.3607843220233917,0.3686274588108063,0.45667251275510207,0.5671641791044776,0.26179463459759483
true3d,02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_032_bd7fe2b8,0,dataset_new\Military_TrueFalse_Selected44_blender_refl_overlap_w15_m012_v8\true3d\02_Fighter_Jet__02_Fighter_Jet_02_Fighter_Jet_032_bd7fe2b8_gate_0.png,0.04968557879328728,0.283382493622449,0.1742176115512848,0.22745098173618317,0.2862745225429535,0.2980392277240753,0.6674505739795918,0.8629441624365483,0.08369083620507771
